link,base-whisper,tiny-whisper,googleSR,Houndify,base-tiny,base-google,base-houndify
https://vm.tiktok.com/ZT85hRGLd/," What would you do if I was going on girls holidays every other month? I'd have to shut that down, I think it's disrespectful. It's absolutely disrespectful for a woman to be with a man and then want to run around with her girls and pretend she's still single. She shouldn't even want to. The fact she even asked to go and another self is disrespectful. I shouldn't have to tell her not to do that. If I walk out to the car park, it doesn't matter how good the locks are on my car. If someone's trying to break into my car, am I going to let them keep trying? No, it's disrespectful, it's mine, and no one comes near it, and no one's going to try and steal it. For me to put it in a place where people are going to try and steal it is nothing less than irresponsible. My female is taking care of it as a fantastic life. She does not need to go on holidays to make an awesome be a hoe. Because her friend met some dude on Tinder. No, stay home. Stay home. Home."," What would you do if I was going on girls holidays every other month? I'd have to shut that down I think it's disrespectful. It's absolutely disrespectful for a woman to be with a man and then want to run around with her girls and pretend she's still single. She shouldn't even want to. The fact she even asked to go and another self is disrespectful. I shouldn't have to tell her not to do that. If I walk out to the car park and doesn't matter how good the locks are on my car. If someone's trying to break into my car, am I going to let them keep trying? No, it's disrespectful. It's mine and no one comes near it and no one's going to try and steal it. For me to put it in a place where people are going to try and steal it is nothing less than irresponsible. My female is taking care of an as a fantastic light. She does not need to go in holidays to make an awesome be a ho. Because her friend met some dude on Tinder. No, stay home. Stay home. Ho.",what would you do if I was going on girls holidays every other month I think it's disrespectful it's absolutely disrespectful for a woman to be with a man and then want to run around with her girls and pretend she's still single she shouldn't even want to the fact she even asked to go in another selfish disrespectful I shouldn't have to tell her not to do that if I walk out to the car park it doesn't matter how good the locks are on my car if someone's trying to break into my car and it has a fantastic,0,0.1556135770234987,0.10770279481935924,0.0
https://vm.tiktok.com/ZT85rWvrk/," Women should clean. Now when I say this, girls go, well I don't like cleaning. No problem. If you don't like cleaning, here's how about this. I'll clean and you pay for everything."," women should clean. Now, when I say this, goes go, I don't like cleaning. No problem. If you don't like cleaning, here have how about this. I'll clean and you pay for everything.",0,0,0.9444444444444444,0.0,0.0
https://vm.tiktok.com/ZT85rWfo1/," Women have completely different life goals and instincts to men. This is something that most people forget and don't understand. I have it all the time. I get a chick, she says, I wish you didn't work so much. Why are you always busy? Why are you always working? The fact that I'm always busy and always working is the reason you were attracted to me in the first place. But now that you have me, you're gonna pretend I shouldn't be doing those things. You're gonna try and change me. Now you want me to stop working. That's the only reason you were even attracted to me. In the first place, it's kind of amazing. If you allow a female to impose her will on you as a man, no matter what she says about how it's gonna make you better and make her happier, it always leads to the same place, which is misery for both parties."," Women have completely different life goals and instincts to men. This is something that most people forget and don't understand. I have it all the time. I get a chick who says, I wish you didn't work so much. Why are you always busy? Why are you always working? The fact that I'm always busy and always working is the reason you were attracted to me in the first place. But now that you have me, you're gonna pretend I shouldn't be doing those things. You're gonna try and change me. Now you want me to stop working. That's the reason you were even attracted to me. In the first place, it's kind of amazing. If you allow a female to impose her will on you as a man, no matter what she says about how it's gonna make you better and make her happier, it always leads to the same place, which is misery for both parties.",women have completely different life goals in an instincts to men this is something that most people forget and don't understand I have it all the time I get a chance he says I wish you didn't work so much why are you always busy why are you always working the fact that I'm always busy and always working is the reason you were attracted to me in the first place but now that you have me you're going to pretend I shouldn't be doing those things you're going to try and change me now you want me to stop working and that's the only reason you're even attracted to me in the first place it's kind of amazing if you allow a female to impose her will on you as a man no matter what she says about how it's going to make you better and make her happy and always leads to the same place which is misery for both parties,0,0.9914738124238733,0.12568639414276997,0.0
https://vm.tiktok.com/ZT85hJnbW/," Don't watch porn, don't watch porn, have cold showers. In general, who watch porn now again is it gonna destroy your life now? If you abuse porn, it's all you watch is gonna destroy your life probably. But that's the same with anything. If you treat vodka sometimes, your life's fine. That's all about moderation. Ration."," Don't watch porn, don't watch porn, have cold showers. In general, watch porn now to get me sick and a destroyer life note. If you abuse porn, it's all you watch has been a destroyer life probably. But that's the same as anything. We treat vodka sometimes, your life's fine. It's all about moderation, oration.",0,0,0.23064770932069512,0.0,0.0
https://vm.tiktok.com/ZT85h8J1y/," I have changed my mind about Angel Tate. And I'll tell you what. Oh, not dude. He's been crushing. Look at this. He's destroying it. Can you even be boxing in the gym? No, no, no. People underestimate really how capable Angel Tate is. My man can shake that ass.", change my mind about entertains and I'll tell you why not do it he's been crushing look at this he's destroying it he even boxing in the gym no no no people underestimate really how capable and potatoes my man can shake that ass,can you change my mind by educate and I'll tell you what he's been destroying people underestimate really how capable and potatoes,0,0.615071283095723,0.5663265306122449,0.0
https://vm.tiktok.com/ZT85h85j5/," When you cut a deck of cards in half, the number of red cards in one of the piles will be the same as the number of black cards in the other pile, every single time. It's math. There are 26 black cards and 26 red cards in a 52 card deck. Now dividing such a deck in half gives you two piles of 26 cards each. Red and black cards will be mixed in each pile, but consider the number of black cards in one of the piles. Add to it the number of red cards in that pile and you get the total number of cards in the pile. But now take the number of black cards in that pile and add to it the number of black cards in this pile. Well, that will just give you the total number of black cards, which is 26. Both of those numbers are the same distance from 26, which means they are equal. The number of red cards in this pile is the same as the number of black cards in this pile."," When you cut a deck of cards in half, the number of red cards in one of the piles will be the same as the number of black cards in the other pile. Every single time, it's math. There are 26 black cards and 26 red cards in a 52 card deck. Now dividing such a deck in half gives you two piles of 26 cards each. Red and black cards will be mixed in each pile but consider the number of black cards in one of the piles. Add to it the number of red cards in that pile and you get the total number of cards in the pile. 26. The number of black cards in that pile and add to it the number of black cards in this pile. That will just give you the total number of black cards, which is 26. Both of those numbers are the same distance from 26, which means they are equal. The number of red cards in this pile is the same as the number of black cards in this pile.",both of those numbers are the same distance from 2665,0,0.8538283062645011,0.1105092091007584,0.0
https://vm.tiktok.com/ZT85hL1MM/," If you smack two heavy metal balls together, the energy of their collision will be focused at such a small point enough heat can be produced to literally burn a hole through paper. Try this at home, it smells like smoke, but let's make it even hotter. First, I'll need to rust up one of these balls. A bowl of water should do the trick. 10 days later, that's a rusty meatball. We'll wrap the other ball in aluminum foil, turn down the lights, put on some ear and eye protection, and start whacking. Until this happens. Did you see that? That is molten slag at more than 4,500 degrees Fahrenheit. Now that didn't happen because I'm so strong, even though I am, it happened because the colliding balls produced the ignition temperature needed for a thermite reaction. The aluminum reduced the iron oxide, the rust on the ball, to form aluminum oxide, elemental iron, and much more heat than I put in. Now that's what I call exothermic redox."," If you smack too heavy metal balls together, yeah! The energy of their collision will be focused at such a small point and up heat can be produced to literally burn a hole through paper. Try this at home, it smells like smoke, but let's make it even hotter. First, I'll need to rust up one of these balls. A bowl of water should do the trick. 10 days later, that's a rusty meatball. We'll wrap the other ball in aluminum foil, turn down the lights, put on some ear and eye protection and start wacky. Until this happens. Did you see that? That is molten slag at more than 4,500 degrees Fahrenheit. Now that didn't happen because I'm so strong, even though I am, it happened because the climbing balls produced the ignition temperature needed for a thermite reaction. The aluminum reduced the iron oxide, the rust on the ball, to form aluminum oxide, elemental iron, and much more heat than I put in. Now that's what I call exothermic redox.","if you smack two heavy metal balls together the energy of their Collision will be focused at such a small Point enough heat can be produced to literally burn a hole through paper try this at home it smells like smoke but let's make it even hotter first I'll need to rest up one of these balls a bowl of water should do the trick 10 days later that's a rusty meatball will wrap the other ball in aluminum foil turn down the lights put on some ear and eye protection and start working until this happened did you see that that is more than 4,500 degrees Fahrenheit now that didn't happen because I'm so strong even though I am it happened because the lighting balls produced the ignition temperature needed for a thermite reaction the aluminum reduce the iron oxide the rust on the ball to form aluminum oxide Elemental iron and much more heat than I put in now that's what I call exothermic Rita's",0,0.8793195108984583,0.7821350762527233,0.0021253985122210413
https://vm.tiktok.com/ZT85hdTga/," Take the number 5 and square it. You get 25. Now take 25 and square it. You get 625. Square 625 and you get 390,625. Do you see the pattern? 5 squared ends in a 5. 25 squared ends in 25 and 625 squared ends in 625. So does this pattern continue? Well let's try squaring 390,625. It doesn't quite end in itself, but the last 5 digits match, so it extends the pattern by a few places. So let's try squaring just that part, 90,625. That does end in itself, and if we square that whole number, it also ends in itself. And now we're up to 10 digits. And you can keep doing this, squaring the part of the answer that matches the previous number and increasing the number of digits they share in common. This as though we are converging on a number, but not in the usual sense of convergence. This number will have infinite digits. And if you square it, you'll get back that same number. The number is its own square. Now, I bet you're thinking, does it even make sense to talk about numbers that have infinite digits going off to the left of the decimal point? I mean, isn't that just infinity? In this video, in this video, I'm going to show you how to do this."," Take the number five and square it. You get 25. Now take 25 and square it. You get 625, square 625, and you get 390,625. Do you see the pattern? Five squared ends in a five. 25 squared ends in 25 and 625 squared ends in 625. So does this pattern continue? Well let's try squaring 390,625. It doesn't quite end in itself, but the last five digits match, so it extends the pattern by a few places. So let's try squaring just that part, 90,625. That does end in itself, and if we square that whole number, it also ends in itself, and now we're up to 10 digits. And you can keep doing this, squaring the part of the answer that matches the previous number, and increasing the number of digits they share in common. It's as though we are converging on a number, but not in the usual sense of convergence, this number will have infinite digits. And if you square it, you'll get back that same number. The number is its own square. Now I bet you're thinking, does it even make sense to talk about numbers that have infinite digits going off to the left of the decimal point? I mean, isn't that just infinity? In this video,","make the number five and square it you get 25 now take 25 and square it you get 625 625 and you get $390,625 do you see the pattern 5 squared ends in a 525 and 625 squared ends in 6250000625 it doesn't quite end in itself but the last five digits match so it extends the pattern by a few places so let's try squaring just that part 90,000 625 that does end in itself and if we square that whole number it also ends in itself and now we're up to 10 digits and you can keep doing this part of the answer that matches the previous number and increase the number of digits they share in common it's as though we are converging on a number but not in the usual sense of convergence this number will have infinite digits and if you square it you'll get back that same number the number is its own Square now I bet you're thinking does it even make sense to talk about numbers that have infinite digits going off to the left of the decimal point I mean isn't that just Infinity in this video",0,0.9393139841688655,0.25221858944418496,0.0017271157167530224
https://vm.tiktok.com/ZT85hLPpP/," and test takers, just three students wrote about the error to the college board, the company that administers the SAT. Shiven Cartha, Bruce Taub, and Doug Young Rice. I did a lot of math problems when I was young. For the competitions, I'd probably did thousands of math problems. I read it, and I was amazed how badly it's worth it. I just put three down. I figured that's what they wanted. The three students were confident none of the listed answers were correct, and their letters showed it. As a director at the testing service recalled, they didn't say they had come up with possible alternative answers, or that maybe we were wrong. They said flat out, you're wrong, and they proved it. I discussed it with some other people, and said, I think there was a mistake, and they mostly said, and I don't care. I wrote a letter to the educational testing service. It was a little while later. They called us and said, I was correct. Here is their arguments. The simplest version of this problem is with two identical coins. These have the exact same circumference. By our initial logic, this coin should rotate exactly once as it rolls around the other. Let's try it. Okay. But wait, we can see it's already right side up at the halfway point. If we finish rolling it around the other coin, it'll have rotated not once, but twice. One of the coins are the exact same size. There are no tricks here. You can try it for yourself, and I'll do it again slowly. It's one. Two. This is now as the coin rotation paradox. This paradox also applies to question 17. I've made a two-scale model of the problem when useful tip for standardized tests. Even though they say their images are not to scale, they almost always are. So when we roll circle A around circle B,"," and test takers, just three students wrote about the era to the college board, the company that administers the SAT. Shiv and Kartha, Bruce, Tog and Doug Youngrace. I did a lot of math problems when I was young. For the competitions, I'd probably did thousands of math problems. I read it. And I was amazed how badly it's worth it. I just put three down. I figured that's what they wanted. The three students were confident none of the listed answers were correct, and their letters showed it. As a director at the testing service recalled, they didn't say they'd come up with possible alternative answers, or that maybe we were wrong. They said, flat out, you're wrong, and they proved it. I just discussed it with some other people, and said, I think there was a mistake, and they mostly said, and then don't care. I wrote a letter to the educational testing service. There was a little while later, they called us and said, I was correct. Here is their argument. The simplest version of this problem is with two identical coins. These have the exact same circumference. So by our initial logic, this coin should rotate exactly once as it rolls around the other. Let's try it. But wait, we can see it's already right side up at the halfway point. If we finish rolling it around the other coin, it'll have rotated not once, but twice. So the coins are the exact same size. There are no tricks here. You can try it for yourself, and I'll do it again slowly. One, two. This is known as the coin rotation paradox. This paradox also applies to question 17. I've made a two-scale model of the problem. When useful tip for standardized tests, even though they say their images are not the scale, they almost always are. So when we roll circle A around circle B,",to the College Board the company that administers the SAT Shivan kartha Bruce Taub and Doug young rice I did a lot of math problems when I was young for the competitions I probably did thousands of math problems I read it and I was amazed how badly it's worth it I just put three down I figured that's what they wanted the three students were confident none of the listed answers were correct and their letters showed it as a director at the testing services were called they didn't say they had come up with possible alternative answers for that maybe we were wrong they said flat out you're wrong and they proved it with some other people and Dad I think there was a mistake and they mostly said that I wrote a letter to the educational testing service it was a little while later they called us and said I was correct here is their arguments the simplest version of this problem is these have the exact same circumference around the other so let's try it but wait we can see it's already right side and I'll do it again slowly applies to questions,0,0.757325746799431,0.09401709401709402,0.0
https://vm.tiktok.com/ZT85h24DM/," grabs the thread. The rotating hook spins around, the first loop is released, and then the hook grabs the second loop. It took Gibbs 37 prototypes, all carved out of wood to get this incredible looper shape just right. And then that same shape was used on over 80 models of sewing machines for 80 years. The looper was held by pieces of metal, tightly enough that it didn't fall out, but with enough of a gap for the thread to pass through all the way around. We're showing a simplified model here for clarity. But there's a flaw with this simple way of making a chain stitch. If the thread comes loose, you can easily pull out all the stitching. It's remarkable how quickly and easily the thread gets pulled out because there's barely any friction with the fabric. The only friction holding each stitch in place is the loop from the previous stitch. So once one goes, they just all go in a chain. So people developed more complex chain stitches that use more thread and are more robust. You'll likely find chain stitches holding the hem of your jeans together. You can also embroider beautiful patterns with the chain stitch. Anything that kind of had decorative stitches is what it was originally used for. But then I became used for all kind of lettering and flowers. You're sort of doing gymnastics, figuring out if I feel this direction, where is my next path going to be? You're kind of think ahead of yourself. I think as you become more skilled with the machines too, that's where your work begins to look a lot more refined. Besides the chain stitch, there is a completely different way to secure the thread. And honestly, it's kind of genius. All it requires is two separate schools of thread. Now this school of thread is called the bobbin. So here's how it works. The needle goes through two pieces of fabric. All the way down. And then you pass the second school of thread completely through a loop in the top school. And then bring the needle back up. Pull in the egg."," The rotating hook spins around, the first loop is released, and then the hook grabs the second loop. It took Gibbs 37 prototypes, all carved out a wood to get this incredible looper shape just right. And then that same shape was used on over 80 models of sewing machines for 80 years. The looper was held by pieces of metal, tightly enough that it didn't fall out, but with enough of a gap for the thread to pass through all the way around. We're showing a simplified model here for clarity. But there's a flaw with this simple way of making a chain stitch. If the thread comes loose, you can easily pull out all the stitching. It's remarkable how quickly and easily the thread gets pulled out, because there's barely any friction with the fabric. The only friction holding each stitch in place is the loop from the previous stitch. So once one goes, they just all go in a chain. So people develop more complex chain stitches that use more thread and are more robust. You'll likely find chain stitches holding the hem of your jeans together. You can also embroider beautiful patterns with the chain stitch. Anything that kind of had decorative stitches is what it was originally used for, but then I became used for all kind of lettering and flowers. You're sort of doing gymnastics figuring out if I fill it this direction, where is my next path going to be, you're trying to kind of think ahead of yourself. And I think as you become more skilled with the machines too, that's where your work begins to look a lot more refined. Besides the chain stitch, there is a completely different way to secure the thread. And honestly, it's kind of genius. All it requires is two separate schools of thread. Now this rule of thread is called the bobbin. So here's how it works. The needle goes through two pieces of fabric all the way down. And then you pass the second spool of thread completely through a loop in the top spool. And then bring the needle back up. Pull in the actual loop.",grabs the thread the rotating hook spins around the first Loop is released and then the grabs the second Loop it took Gibbs 37 prototypes all carved out of wood to get this incredible Looper shape just right and then that same shape was used on over 80 models of sewing machines for 80 years the Looper was held by pieces of metal tightly enough that it didn't fall out but with enough of a gap for the thread to pass through all the way around we're showing a simplified model here for clarity but there's a flaw with this simple way of making a chain stitch comes loose you can easily pull out all the stitching it's remarkable how quickly and easily the thread gets pulled out because there's barely any friction with the fabric the only friction holding each stitch in place is the loop from the previous station so people developed more complex chain stitches that use more thread and are more robust you'll likely find chain stitches holding the hand of your jeans together you can also embroidered beautiful patterns with the chain stitch anything that kind of had decorative stitches is what it was originally used for but then it became used for flowers and I think as you become more skilled with the machines to that's where your work begins to look a lot more refined the chain stitch there is a completely different way to secure the thread and honestly it's kind of Genius this school of thread is called the bobbin so here's how it works the needle goes through to pieces of fabric all the way down and then you pass the second spool of thread completely through a loop in the top school and then bring the needle back up pull in the,0,0.6143757881462799,0.20435141834205453,0.0010080645161290322
